CUSTOMER,PhoneNumber, REVENUE ,MOU,DIRECTAS,OVERAGE,ROAM,CHANGEM,CHANGER,DROPVCE,BLCKVCE,UNANSVCE,CUSTCARE,THREEWAY,MOUREC,OUTCALLS,INCALLS,PEAKVCE,OPEAKVCE,DROPBLK,CALLFWDV,CALLWAIT,PHONES,MODELS,EQPDAYS,SETPRC,ProfitMargin,MONTHS,customer service calls,TotalNumTexts,DataUsageGB,CompetitivePackage,NumEmails,MinWebSurfing,MinMusicStreamed,NumPhotoUploadSocialMedia,NumMinStreamVideo,NumMinOnlineGames
1052930,408-387-3332, 165.29 ,91.75,0,0,0,-11.75,0,1.67,0,6,0,0,5.79,12,2.67,30.67,14,1.67,0,0,1,1,428,0, 0.90 ,160,1,0,1205.2,178.5132,154,66,41,7,48,110
1053506,415-354-6960, 404.17 ,20.75,0,0,0,45.25,0,2,0,2.33,0,0,0.07,1,0,1.67,3.33,2,0,0,2,2,43,9.99, 1.19 ,103,0,0,3846.35,715.3742625,245,82,55,23,173,93
1053788,415-405-3335, 339.20 ,0.25,0,0,0,-0.25,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0,0,1,1,421,0, 1.01 ,132,3,15,3195.8,556.2798,236,103,69,25,137,84
1054118,415-379-4257, 339.44 ,485,1.49,47.25,0,291,44.51,1.33,4.33,13.33,0,0.33,115.33,4.67,6.33,135,8,5.67,0,1,2,1,343,59.99, 1.13 ,137,1,0,2817.45,268.1566125,128,93,41,11,127,144
1054138,415-355-4992, 106.81 ,87.5,0,0,0,6.5,-0.27,2.33,2,12.67,0,0,8.45,4.33,0,31,7.67,4.33,0,0,1,1,356,0, 0.94 ,129,0,0,831.6,97.1971,212,100,48,18,25,70
1054187,415-383-6373, 142.68 ,283.75,0.5,22.25,4.91,-43.75,-1.69,5,0.33,20,3,0,67.84,18,0,54.67,48.67,5.33,0,1.33,1,1,356,0, 0.75 ,62,0,0,1165.7,166.932675,109,101,97,23,31,60
1054299,510-382-7993, 172.27 ,550.25,0.5,127.75,0,370.75,73.19,6.33,0,75.33,5.33,0.33,75.67,60.67,1,119,102.33,6.33,0,2,1,1,355,0, 0.67 ,122,3,33,1488.04,160.21389,203,58,57,8,59,72
1055453,408-422-5865, 350.61 ,305,0,83.75,0,65,-2.12,1,0.33,34.67,0,0.33,39.22,48.67,5.67,61.67,156.33,1.33,0,1,1,1,347,0, 1.19 ,32,1,0,2312.2,522.40145,137,51,88,12,93,103
1055588,510-410-9961, 224.54 ,208.25,0,18.75,0.2,54.75,-17.2,4.67,4,17,1.33,0.33,2.31,3,0,23.67,18.33,8.67,0,0,2,2,109,59.99, 1.05 ,86,0,0,1593.15,354.767275,247,32,22,12,70,124
1055632,415-343-9946, 168.18 ,560,0,9.75,0.1,-15,-28.02,2,1.67,19,0.67,0,288.42,19,0.67,166.33,26,3.67,0,3.33,1,1,407,0, 1.28 ,130,3,0,765.35,186.6811875,221,42,44,21,22,114
1055675,408-357-7060, 397.94 ,54.5,0.5,5.25,0.19,-54.5,-2.52,0.67,4.33,0.67,0.33,0.33,14.43,4.67,0,16.33,3.33,5,0,0,1,1,407,0, 0.99 ,42,2,0,3212.6,624.75795,112,40,99,6,137,155
1056009,415-355-9541, 345.11 ,171.25,0.25,22,0,28.75,-5.39,1.33,0.67,7.33,0,0,28.89,4,5,28,6,2,0,0.33,1,1,343,0, 0.62 ,73,8,0,2819.85,303.6957,91,98,112,23,111,39
1056400,408-378-4145, 275.83 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,509,0, 0.81 ,66,0,26,2386.93,366.8535675,93,38,93,30,92,50
1056474,510-386-2317, 308.25 ,181,0,0,15.7,-181,-15.96,0.67,2.67,5.67,0,0,61.04,30.33,3,33.33,34,3.33,0,0,2,1,229,29.99, 1.28 ,103,0,31,2766.28,363.73618,137,114,51,30,118,80
1056751,408-335-8146, 311.01 ,470.75,0,0,0,-39.75,0,10,0,41.67,0,0,136.49,44.33,3.33,92,107,10,0,0.67,1,1,507,0, 0.55 ,128,3,0,2346.1,289.236975,120,42,86,16,94,128
1057233,415-377-2235, 149.33 ,153.5,0,0,1.75,-8.5,-22.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,442,0, 0.50 ,104,0,0,1264.4,256.8476,63,81,108,24,33,145
1057273,415-386-9141, 372.38 ,30.75,0,0,0,-30.75,1.77,2.33,8,2.33,2,0,0,0.67,0,3,2.33,10.33,0,0,3,2,274,39.99, 0.58 ,103,0,0,3870.6,309.07125,142,82,52,18,177,25
1057585,415-416-5623, 313.48 ,2030.25,5.69,137.75,1.25,1244.75,42.64,16.33,0.67,145.33,3.67,2,408.88,110.33,21.33,235.33,382.67,17,0,14,3,2,93,199.99, 0.71 ,124,1,0,3150.25,523.5095125,196,85,65,29,135,71
1057737,510-327-3053, 312.19 ,1324.25,1.49,99,4.66,-239.25,-64.29,9,10.33,36.67,4,0,483.66,125.67,55,124,187.33,19.33,0,2.33,2,1,312,79.99, 0.60 ,87,1,0,3734.55,546.3346875,161,110,28,3,177,160
1057828,415-395-6195, 224.01 ,211,0,36.75,0,65,20.74,1.67,5,5.67,0,0,21.85,6.67,0,75.67,11,6.67,0,0.67,1,1,439,0, 0.98 ,109,1,27,1080.46,219.53421,63,42,97,27,27,15
1058280,415-397-8772, 157.37 ,556.25,0.5,1.5,0.1,-548.25,-3.26,24.67,1.33,29,0,0,117.8,50,0,113.67,137.33,26,0,3.67,1,1,436,0, 1.29 ,167,2,0,834.4,199.8599,119,77,36,23,26,151
1058982,510-346-7656, 305.66 ,92,0.25,32,0,224,38,0,0.67,1.67,1,0,1.11,0.33,0,4.33,4.67,0.67,0,0,1,1,325,0, 0.54 ,97,1,0,2288.3,238.41675,161,57,67,3,99,15
1059073,415-343-2350, 455.45 ,597.75,1.98,214,0.13,-113.75,-11.36,5,1.33,29.33,0.67,0.67,168.28,10,0.33,114,48.33,6.33,0,2.33,1,1,433,0, 0.98 ,106,1,0,3879.65,546.5445,243,50,81,21,170,130
1059444,415-372-4722, 281.09 ,1544,1.49,364,0,447,895.57,8,73.33,56,7.67,4,351.15,78,78.33,165.33,270.67,81.33,0,10.33,2,1,234,199.99, 0.45 ,125,1,0,2841.8,244.54395,194,58,112,5,116,123
1059628,408-399-8615, 387.34 ,2061.75,0,582.75,0.93,-455.75,-171.35,36.67,2,57,1.67,0.67,536.82,173.67,18.33,288.67,240.33,38.67,0,4,2,2,132,29.99, 0.72 ,108,1,35,3481.65,468.6859375,109,99,113,27,142,117
1059711,415-379-8248, 409.13 ,110.75,0.25,0,0,-10.75,-0.25,5,1.33,7.67,0,0.33,5.28,14.33,0.33,20,59.67,6.33,0,0,1,1,430,0, 1.09 ,125,2,0,3773.9,634.155375,173,41,92,30,161,85
1059755,415-414-6219, 340.53 ,592.25,0,10.75,0,-139.25,-6.15,10,1.33,69.33,0.33,0.33,195.85,8.33,1.33,135.67,85,11.33,0,0,1,1,322,0, 1.11 ,89,1,32,3125.56,354.14808,104,48,85,8,135,137
1059989,510-387-1343, 233.77 ,561.25,7.18,109.25,1.84,-47.25,-38.09,3,0.33,18.33,2.67,0.33,47.79,52,4.33,128.33,26.33,3.33,0,0,1,1,382,0, 0.89 ,72,1,29,2591.77,336.63276,48,118,81,15,107,100
1060027,510-370-5527, 396.64 ,28.75,0,0,0,-1.75,-0.27,0.33,0,0.67,0,0,0,4,0,1,8,0.67,0,0,1,1,320,0, 0.66 ,23,2,0,3693,317.308,108,40,60,1,170,163
1060274,510-393-8736, 205.68 ,1369.5,3.71,211.75,52.7,-320.5,-49.87,22,13,58.33,2,1,213.97,24.33,0,237.67,110,35,0,5,1,1,319,0, 0.54 ,149,3,0,2021.85,343.4835125,163,90,53,6,87,46
1060548,415-402-7626, 146.48 ,65.5,0,0.25,0,-23.5,0.29,2,0.33,24.67,0,0,13.77,7,2.67,27.67,8,2.33,0,0.33,1,1,487,0, 0.64 ,73,1,0,757.85,121.5773625,65,40,20,2,32,73
1061638,415-370-2688, 296.46 ,79.75,0,0,1.51,-30.75,-0.34,0,0.67,3.67,0,0,2.87,3.33,0,43,3,0.67,0,0,1,1,480,0, 1.24 ,61,0,0,1936.25,266.812875,167,118,70,10,78,42
1061897,415-418-9036, 351.89 ,216,0,0,0,83,0,6.33,3.67,16,0,0,48.67,16.33,9.33,55.67,22.33,10,0,0,1,1,372,0, 0.95 ,161,1,0,3199.25,520.80275,214,35,68,30,137,89
1062850,408-417-2035, 146.84 ,392,0.74,0,0,90,-1.01,1,4.33,17,0.67,0,88.74,14,0,58.67,27,5.33,0,0.33,1,1,304,0, 0.42 ,73,1,0,1505.65,204.1128125,53,44,36,15,62,165
1063204,415-355-3602, 379.53 ,392.25,0,3,0,79.75,-1.38,0.33,8.33,3.67,0,0,12.98,12.33,1,20.67,24.67,8.67,0,0,1,1,301,0, 0.66 ,118,2,24,3518.27,352.9631325,176,55,116,16,147,55
1063364,408-393-4027, 192.27 ,393.25,0,12.5,0,42.75,-4.38,0.67,2.67,14.33,0,0,143.14,12,0.33,68.67,21.33,3.33,0,0.33,2,2,34,149.99, 1.19 ,23,3,0,2101.05,226.877125,106,107,93,12,81,85
1064070,415-418-5141, 183.20 ,865.25,0,96,0,-532.25,-38.4,24.33,13.67,51,0.33,1.33,348.45,15,15,104.33,83.67,38,0,0,2,2,122,29.99, 0.46 ,127,0,25,789.8,166.70745,68,77,41,26,22,162
1064689,415-406-1247, 314.63 ,307.5,0,0,2.13,28.5,2.1,3.67,0.67,37.33,0,0.33,112.01,17,1.67,88.33,66.67,4.33,0,1.33,1,1,356,0, 1.11 ,42,3,32,2340.21,538.0100325,121,60,24,10,107,161
1065542,415-402-3892, 318.57 ,226,2.48,0,0,-61,-39.97,2.67,0,8.33,0,0,7.73,3.67,0,49.67,6.33,2.67,0,0,2,2,330,149.99, 0.78 ,118,2,0,2357.15,238.9246875,200,91,39,16,103,142
1065570,510-332-2965, 246.40 ,200.5,0,0,0,-105.5,0,1.67,2,9.67,1.67,0,47.92,2.67,0.33,48.33,6.33,3.67,0,1,2,1,202,199.99, 1.09 ,45,2,0,1484.15,303.0735375,82,113,29,24,59,179
1066066,408-377-1218, 373.96 ,590,0.25,76.75,0,44,10.23,2.67,1.67,12,0,0,256.6,17.33,28,79.33,61.33,4.33,0,2,2,2,109,149.99, 0.49 ,50,2,24,3086.22,314.12346,160,74,96,29,125,150
1066289,510-355-2464, 225.17 ,220.75,0.74,0,0.1,-156.75,-2.33,2,15,49.33,7,1,27.41,4,0,97.33,32.67,17,0,1,1,1,346,0, 0.85 ,179,5,0,2164.2,364.7673,122,38,113,10,81,133
1066295,408-404-4611, 300.01 ,959.75,8.17,0,0,68.25,3.69,33.33,2.33,20.67,1,0.33,32.19,39,5,81,33,36.67,0,0.67,3,3,9,129.99, 0.85 ,152,1,0,1708.8,225.0075,166,42,109,8,59,170
1066354,415-373-2339, 411.49 ,253.5,0,0,0,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,346,0, 0.32 ,105,1,0,3715.65,580.2061875,212,73,81,27,160,139
1066396,415-410-3503, 162.98 ,803,0.25,84.5,0.2,-173,-32.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,391,0, 0.65 ,72,2,0,1477.75,250.991125,212,39,96,16,48,167
1066658,408-410-4739, 251.61 ,730.25,0,42.75,0,-603.25,-92.73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,301,199.99, 0.77 ,52,3,0,1664.5,264.187875,174,44,70,0,68,24
1066890,415-365-3562, 191.87 ,77.25,1.24,0,0,-39.25,-1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,342,0, 1.07 ,125,1,0,2037.3,301.231975,201,61,62,5,86,95
1067512,510-387-7641, 403.48 ,4.5,0,0,0.41,-4.5,-0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,337,0, 0.76 ,143,0,0,3122.9,657.668325,119,119,90,23,129,161
1067946,415-385-9744, 260.65 ,252.25,0.5,0,0,35.75,7.99,5.67,1.33,38,0.67,0,95.83,29.67,16,86,35,7,0,2,1,1,334,0, 1.14 ,65,4,0,1740.15,338.846625,104,75,95,9,64,56
1068459,415-398-5006, 260.07 ,1201.75,0,4.75,0.68,17.25,-0.44,4,0.67,32,4.67,4.67,136.93,43.67,1.67,84,153,4.67,0,5,4,1,27,29.99, 0.40 ,80,2,0,2208.95,397.9090125,83,64,52,2,97,154
1068657,415-408-3977, 284.01 ,249.75,0.25,0,0,9.25,-9.45,3,0.33,5.67,0,0.33,46.94,4,0,28.33,38.33,3.33,0,0,2,1,107,149.99, 0.38 ,1,3,0,1581.75,292.5315875,225,90,63,17,60,55
1068940,408-334-2729, 431.00 ,285,0,39.75,0,-285,-8.83,1,3.33,11.67,2.67,0,22.22,4.33,0.67,45,24,4.33,0,0,2,2,231,29.99, 1.16 ,60,0,0,3417.9,680.98395,225,113,85,12,148,92
1069109,415-334-7685, 383.36 ,20.75,0,0,0,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,326,0, 0.86 ,43,4,0,3293.3,333.521025,155,59,58,11,149,19
1069333,415-350-9228, 290.52 ,154,0,0,1.79,-90,-1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,370,0, 0.68 ,143,3,0,2651.2,325.3824,102,70,36,15,120,48
1069358,415-407-5774, 365.68 ,133.75,0,0,0,11.25,0,1,3.67,3,0.33,0,31.96,1.67,0.67,16,16.67,4.67,0,0,1,1,324,0, 0.80 ,81,3,24,3778.37,614.33862,175,94,72,9,170,62
1069534,510-413-4039, 225.08 ,521,0.74,53.25,0,67,11.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,363,0, 1.23 ,205,1,24,1351.32,384.88509,245,43,57,20,49,98
1069604,415-343-2077, 350.51 ,324.5,0,39,0.32,74.5,15.78,1,1.33,11,0,0,74.57,9.67,0,86,22.33,2.33,0,0.33,3,3,192,59.99, 1.00 ,24,1,0,3526.85,473.1935625,62,115,117,10,148,85
1069644,415-336-5661, 382.16 ,254,0,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,368,0, 1.12 ,74,0,0,3107.25,523.5643375,203,38,35,17,142,113
1069959,510-355-4143, 200.41 ,420.75,0,31.5,0,-190.75,-11.04,2.33,35.67,127.33,0,0.67,96.55,22.33,22.33,106,118.33,38,0,0,2,2,24,149.99, 1.30 ,77,0,0,861.4,206.41715,101,31,22,1,37,78
1070317,415-366-5918, 246.48 ,70.5,0,0,0,-14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,364,0, 1.26 ,74,2,0,2756.25,258.8026875,61,116,33,20,123,161
1070425,510-368-7555, 283.44 ,486.75,1.98,171.75,0,-486.75,-63.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,317,0, 0.33 ,74,3,0,2434.85,430.8345,238,39,99,18,95,136
1070543,408-408-2119, 216.87 ,440.25,0.5,1.25,0.64,29.75,2.74,9.33,3.67,18,5.67,0,17.57,5.33,0,35,27.33,13,0,0.33,2,2,34,59.99, 0.38 ,200,1,0,1253.2,275.4249,59,69,84,12,41,85
1070593,408-329-2789, 149.67 ,319.25,0,0,0,-33.25,-0.11,2.67,0,16.67,0,0,9.74,0.33,0,17.33,13.67,2.67,0,0,1,1,316,0, 1.07 ,86,2,0,1167.95,215.5194,116,39,67,24,37,122
1070901,510-334-1508, 369.97 ,323,0,101,0.16,-309,-62.28,0.33,5.67,7.33,1.33,0,14.34,5,2,21,14.67,6.33,0,0.33,1,1,360,0, 0.59 ,91,1,37,3091.71,414.36444,144,56,24,30,140,117
1071453,415-337-1506, 225.42 ,94,0,0,1.44,7,-1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,248,0, 0.90 ,76,2,0,1346.95,320.098175,132,95,112,6,41,93
1071551,415-396-8400, 149.10 ,255.5,0,0,0.16,85.5,-36.5,2.33,3,19.67,1,0,62.88,8,0,52,34.67,5.33,0,0,2,2,180,129.99, 0.88 ,130,2,0,682.95,228.1249125,221,62,46,1,23,37
1071732,408-349-2654, 255.83 ,133.5,0,0,0,-71.5,0,0.67,14.33,3,0,0,22.1,5.33,6.33,25,21.33,15,0,0,4,2,15,149.99, 0.60 ,56,2,0,1956.4,388.8616,124,76,25,23,85,81
1071988,415-417-2716, 154.44 ,446,0.25,24,5.72,25,4.53,6.33,0,15.33,0,0,144.85,31.33,17.67,136.67,91.33,6.33,0,1.33,1,1,415,0, 0.74 ,117,0,0,1329.3,171.425625,96,98,47,21,49,135
1072587,510-402-1725, 315.45 ,959.5,0.5,126.25,0,38.5,-8.74,20,21,88,3.33,0.33,295.5,20.67,20.33,212.33,170.33,41.33,0,2.67,3,2,320,99.99, 1.27 ,63,3,0,2069.1,488.951375,134,36,88,17,80,82
1072853,415-403-3229, 291.22 ,333.75,0,0,0.29,-63.75,-0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,409,0, 0.70 ,126,2,0,2553.65,235.8912375,150,87,119,11,99,67
1072886,510-353-6056, 296.67 ,0,0,0,0,0,-46.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,348,0, 1.16 ,132,1,0,3513.45,258.1018125,215,50,37,23,161,36
1072902,415-399-9802, 223.10 ,278.25,0,0,1.29,-65.25,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,409,0, 0.65 ,81,3,28,2139.39,388.201395,50,37,42,27,90,119
1073014,415-366-7069, 191.61 ,325.75,0,2.75,4.3,-162.75,-7.56,0.67,1,8.67,1.33,0,28.96,11.33,3.67,24.67,28,1.67,0,0.33,1,1,348,0, 0.68 ,122,0,0,1679.1,298.9155,210,72,75,14,63,103
1073112,408-332-5949, 414.83 ,815.5,1.24,307,0.42,-137.5,-51.97,15.33,3.33,28.67,1.33,0.33,323.3,66.33,15.33,124.67,109.33,18.67,0,1.33,2,1,362,59.99, 1.00 ,46,0,0,4171.05,705.208875,111,118,100,30,179,30
1073134,415-393-6376, 238.70 ,275,0,82,0,-154,-31.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,347,0, 1.09 ,150,1,28,1161.49,374.7617475,142,35,57,22,39,134
1074010,408-354-7025, 301.00 ,607.25,0.25,0,0,33.75,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,342,0, 0.74 ,99,0,0,1836.75,255.8468125,127,60,80,15,70,102
1074419,408-351-6585, 340.99 ,1364.25,0,0.5,0,-115.25,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,340,0, 0.57 ,87,1,0,3152.2,562.62525,58,106,112,26,127,24
1074533,415-330-5462, 285.65 ,910,2.48,26.25,3.09,-36,71.19,6.33,16,52.67,4.67,0,361.94,35,72.67,341,175.67,22.33,0,13.67,2,2,0,129.99, 0.87 ,108,1,0,2497,425.61105,199,105,96,5,101,159
1074712,415-407-2292, 266.17 ,140.75,0.25,0,0.58,50.25,-0.7,0.67,0,18,5,0,14.3,9,0,43.33,17.67,0.67,0,0,1,1,293,0, 0.96 ,101,2,0,2116.15,207.613575,248,63,88,20,81,80
1074736,415-340-3011, 252.96 ,89.25,0.25,0,0,1.75,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,339,0, 1.17 ,53,3,0,2890.55,346.5569125,219,64,19,29,131,113
1074884,415-345-9153, 391.35 ,469.25,0.5,10,0,-0.25,-2.8,4.33,0.67,54.33,3.33,1,44.95,3,0,95.67,38,5,0,0.33,3,3,146,129.99, 0.59 ,132,1,39,3730.07,645.7196625,129,77,98,28,158,56
1075133,510-379-5503, 365.02 ,34.25,0,0,0,-15.25,0,0,0,3.33,0,0,0,4.67,0,19,5.33,0,0,0,1,1,398,0, 0.90 ,158,0,0,3748.3,284.71755,160,86,76,16,166,74
1075393,415-389-6790, 174.14 ,120.5,0,0,0,107.5,0,1.67,0,6.33,0,0,0.05,0,0,17.33,9.67,1.67,0,0,1,1,397,0, 0.68 ,114,1,34,1459.47,249.0205575,48,53,82,28,48,74
1077009,415-408-3610, 280.37 ,1260.75,11.14,0,0,504.25,2.48,29.67,2.33,155.33,8,4.33,73.28,70.67,3,150.67,217.67,32,0,0.33,1,1,283,0, 0.66 ,77,3,23,1496.09,400.9244525,82,38,62,23,55,94
1077318,415-375-8238, 197.64 ,235.75,0.25,0,0.98,20.25,-1.22,0,0,0.67,5.33,0.67,61.37,2.33,0,55.67,20.33,0,0,0,1,1,389,0, 0.82 ,144,1,0,1970.95,290.5326375,100,43,99,10,74,146
1077834,510-378-5633, 275.80 ,847,0.25,0,0.52,456,3.79,11,0.33,37,0,0,234.03,99.33,38,110.33,148.67,11.33,0,1,1,1,218,0, 0.81 ,91,2,23,1519.89,449.5568525,56,40,35,24,62,32
1078270,408-389-9120, 269.86 ,651.75,1.24,3.5,13.34,-214.75,21.72,23.67,0.33,42,0,1,133.97,39.67,6.33,101,234.67,24.33,0,0,2,2,297,99.99, 0.81 ,58,2,0,2387.3,458.75775,73,37,44,22,104,42
1079040,415-380-2758, 200.66 ,460.75,0,46,0,48.25,12.95,2.33,1.67,10,0,0,73.89,28.33,3.33,83,47.67,4,0,0.33,1,1,320,0, 0.79 ,5,7,0,2058.3,270.894375,235,99,69,24,81,29
1079857,408-402-2728, 403.59 ,483.5,0.99,78.5,0,63.5,26.41,7.33,1,42,2.67,1.67,73.12,8.67,2.67,84,41,8.33,0,1.67,1,1,271,0, 0.84 ,97,3,0,3630,613.4568,123,89,75,13,161,83
1079880,415-354-9062, 226.59 ,253,0.25,0,6.05,-95,-1.65,6,0,9.33,0,0,59.12,17.67,1.67,88.67,23.33,6,0,0.67,1,1,378,0, 0.52 ,107,1,0,1907.55,380.6649,57,94,28,0,88,46
1079899,415-417-2054, 302.83 ,92.5,0,0.25,2.19,5.5,-2.29,2.67,0,3.33,0,0,43.38,1.33,0,18.33,13,2.67,0,0,1,1,317,0, 1.29 ,142,0,30,3207.15,511.7763625,73,44,112,3,135,143
1081011,408-353-1941, 301.22 ,1504.5,0.25,52.25,0,-104.5,-16.57,2.67,17.67,97.33,0.33,0,764.08,15.67,0.33,209,327,20.33,0,10.33,1,1,206,0, 0.80 ,9,1,31,2052.33,451.837125,230,106,108,21,73,82
1081017,415-328-1522, 214.33 ,705,4.21,4.5,0,18,-4.37,7.67,1.33,53.33,0,0.33,138.07,10.33,0.67,186,102,9,0,2.67,2,2,12,199.99, 0.49 ,73,3,0,2077.9,190.755925,74,32,52,13,89,66
1081366,510-408-4529, 239.03 ,308,0,0,0,25,0,8.33,17.67,41,0,0,53.92,12.33,5.67,60.67,127,26,0,2,3,3,179,29.99, 0.60 ,48,1,22,2405.76,322.6932,127,99,48,29,101,85
1083378,408-417-5320, 135.92 ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,369,0, 1.04 ,43,2,0,685.05,161.7433125,178,95,68,2,18,52
1083674,408-370-9755, 310.42 ,796.75,0,5,0,-174.75,2.45,19.67,13,28.33,7,0.33,21.49,14,0.67,48.67,35.33,32.67,0,0.67,1,1,307,0, 1.15 ,122,0,33,3510.29,350.7765775,151,55,38,0,166,80
1084181,415-372-4835, 434.57 ,214.25,0,0,0,-89.25,8.66,1.67,0.67,7,0,0,14.89,3.33,0,18,10,6,0,0,1,1,198,0, 0.56 ,93,1,0,3900.1,656.196925,174,120,72,19,173,92
1084290,415-334-6605, 186.92 ,32.75,0,0,0,-32.75,-0.3,0,2.33,0.67,0,0,4.51,1.33,1.33,5.67,1.33,2.33,0,0,1,1,306,0, 0.79 ,85,3,0,1308.4,188.7892,154,46,94,6,44,16
1084525,415-399-5564, 389.81 ,826.5,0.99,223.75,0,803.5,145.06,9.67,7,27,2.67,0,194.9,37.33,16.33,131,106.33,16.67,0,1.33,2,2,98,99.99, 1.00 ,59,4,0,3417.4,573.01335,111,33,44,15,157,63
1084622,415-392-2887, 216.08 ,988.25,0.99,2.75,2.4,83.75,9.58,11.33,1,41.67,0,1,15.32,4,0.33,252,9.67,12.33,0,1,1,1,305,0, 0.92 ,87,2,0,902.15,224.7245,223,108,75,22,21,170
1084737,408-328-2110, 172.40 ,752.5,0.74,1.75,0.42,403.5,8.81,7.33,1.67,95.33,2.33,1.33,61.6,33.67,0,36.33,110.33,9.33,0,0,1,1,195,0, 0.84 ,137,2,0,1334.15,298.2541625,173,114,102,9,42,20
1085974,510-383-5976, 353.24 ,390.5,0,33.25,0,-390.5,-11.64,7,0,13,0,0,138.85,14,0.67,106,31.33,7,0,0,1,1,358,0, 1.07 ,21,1,31,3755.58,381.49758,231,46,80,15,166,83
1086053,510-332-6181, 385.01 ,41.25,0,0,0,-13.25,0.13,0,0,2,2.33,0,11.38,4.67,0,8.33,8,0,0,0,1,1,357,0, 0.48 ,129,1,0,3393.7,446.6087,103,111,72,21,147,139
1087157,415-330-5255, 263.97 ,217.75,0,17.25,0,-120.75,-0.51,5,0,13.33,0,0,5.59,7.67,0,23.33,18.33,5,0,0.33,1,1,352,0, 0.44 ,104,3,0,1493.7,250.769125,185,61,33,19,61,111
1087389,408-413-5190, 289.72 ,729.75,0,151.75,0,368.25,34.6,4.67,5.67,40.33,0,0,106.15,41.33,11.33,104.33,133.67,10.33,0,0,1,1,289,0, 0.53 ,93,0,21,1515.88,341.87078,103,94,114,10,48,103
1087804,415-394-7447, 415.84 ,0,0,0,0,0,-5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,346,0, 0.89 ,63,2,0,3599.3,440.78775,160,86,114,17,151,44
1088284,415-353-7096, 391.40 ,1528,2.23,232.25,0,1044,94.45,33.33,0,4.67,25,0.67,228.87,230,58.33,327.67,302.33,33.33,0,0,2,2,33,129.99, 1.23 ,161,2,0,3708.9,555.78445,238,116,85,0,166,40
1088417,510-395-6002, 195.37 ,226.5,0,9.25,4.04,-101.5,-19.49,2,1,8,0,0,18.45,11.67,1,34.67,16,3,0,0,1,1,232,0, 0.96 ,50,2,0,892.1,220.765275,133,77,103,12,19,71
1088819,408-372-9816, 224.76 ,334.25,0.25,16.75,0.24,45.75,7.31,24,17.67,32.33,0,0,12.8,38,3.33,63.33,38,41.67,0,0.67,1,1,273,0, 0.86 ,103,0,24,2345.32,310.16742,126,114,35,27,101,74
1089053,415-400-7253, 192.46 ,391,0.25,0.25,0,67,-0.35,1.33,3.33,56,0,0,25.38,4.67,0,141.67,26.33,4.67,0,0,1,1,332,0, 0.97 ,84,5,33,1966.49,175.1356425,167,43,51,18,82,62
1089151,510-344-7470, 337.54 ,149.25,0,0,0,16.75,0,0,4,14.67,0,0.33,21.34,2.67,0.67,37.33,46.33,4,0,0.33,1,1,331,0, 0.93 ,92,1,0,3154.8,607.572,180,56,28,2,149,149
1089946,415-378-8572, 420.90 ,1274.5,0,0,0,-531.5,0,59,5,116.67,0.33,7,459.36,133.67,49.67,353,329.67,64,0,27,4,3,76,129.99, 0.58 ,77,0,0,3544.2,686.05885,80,100,106,11,151,81
1090730,415-345-9140, 347.77 ,24.75,0,0,0,-24.75,-0.8,0,0,0,0,0,0,0,0,0,0.33,0,0,0,1,1,316,0, 0.37 ,64,1,0,2912.05,337.3405375,101,56,93,14,122,55
1090853,415-340-5460, 285.17 ,8.25,0,0,0,-0.25,-44.99,0,0,0,0,0,0,0.33,0,2.33,2,0,0,0,1,1,315,0, 0.44 ,159,1,15,1743.05,330.79575,128,64,35,7,76,126
1091105,415-369-8024, 130.00 ,1086,4.7,140.25,0,-412,-98.3,8.33,3.67,37.67,0,0,297.25,36.33,5.67,119.67,133.67,12,0,5.33,1,1,252,0, 1.28 ,110,0,27,609.61,193.7011175,225,119,29,9,20,34
